Time_epoch_ref,Power_AC_kW_ref,Power_PV_kW_ref,Power_ESS_kW_ref,Power_EV_kW_ref,Power_EWH_kW_ref,Power_Unctrl_kW_ref
1597640640.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597640700.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597640760.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597640820.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597640880.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597640940.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641000.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641060.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641120.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641180.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641240.0,0.0,0.0,-0.4378383098,0.0,0.0,0.66626666667
1597641300.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641360.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641420.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641480.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641540.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641600.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641660.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641720.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641780.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641840.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641900.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597641960.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597642020.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597642080.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597642140.0,0.0,0.0,-0.42945799274,0.0,0.0,0.65073333333
1597642200.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642260.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642320.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642380.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642440.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642500.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642560.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642620.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642680.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642740.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642800.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642860.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642920.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597642980.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597643040.0,0.0,0.0,-0.42096566793,0.0,0.0,0.64091428571
1597643100.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643160.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643220.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643280.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643340.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643400.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643460.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643520.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643580.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643640.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643700.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643760.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643820.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643880.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597643940.0,0.0,0.0,-0.41247748838,0.0,0.0,0.70706666667
1597644000.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644060.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644120.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644180.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644240.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644300.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644360.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644420.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644480.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644540.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644600.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644660.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644720.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644780.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644840.0,0.0,0.0,-0.40474147583,0.0,0.0,0.67765714286
1597644900.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597644960.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645020.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645080.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645140.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645200.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645260.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645320.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645380.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645440.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645500.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645560.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645620.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645680.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645740.0,0.0,0.0,-0.40052802778,0.0,0.0,0.82427619048
1597645800.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597645860.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597645920.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597645980.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646040.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646100.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646160.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646220.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646280.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646340.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646400.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646460.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646520.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646580.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646640.0,0.0,0.0,-0.39727271584,0.0,0.0,0.903
1597646700.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597646760.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597646820.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597646880.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597646940.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647000.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647060.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647120.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647180.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647240.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647300.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647360.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647420.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647480.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647540.0,0.0,-0.015174808821,-0.39418187425,0.0,0.0,0.93172380952
1597647600.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647660.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647720.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647780.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647840.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647900.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597647960.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648020.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648080.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648140.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648200.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648260.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648320.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648380.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648440.0,0.0,-0.12139847057,-0.39105843477,0.0,4.0,0.83877142857
1597648500.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648560.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648620.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648680.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648740.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648800.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648860.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648920.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597648980.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649040.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649100.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649160.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649220.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649280.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649340.0,0.0,-0.25291348034,-0.38802837274,0.0,4.0,0.99101904762
1597649400.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649460.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649520.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649580.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649640.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649700.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649760.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649820.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649880.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597649940.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650000.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650060.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650120.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650180.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650240.0,0.0,-0.32878752445,-0.38575577187,0.0,4.0,0.9729047619
1597650300.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650360.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650420.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650480.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650540.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650600.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650660.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650720.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650780.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650840.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650900.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597650960.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597651020.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597651080.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597651140.0,0.0,-0.41983637737,-0.3286376305,0.0,4.0,0.85974285714
1597651200.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651260.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651320.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651380.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651440.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651500.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651560.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651620.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651680.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651740.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651800.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651860.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651920.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597651980.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597652040.0,0.0,-0.48053561265,-0.15323349423,0.0,4.0,0.72973333333
1597652100.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652160.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652220.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652280.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652340.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652400.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652460.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652520.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652580.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652640.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652700.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652760.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652820.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652880.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597652940.0,0.0,-0.8093231371,0.095332660911,0.0,4.0,0.71399047619
1597653000.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653060.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653120.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653180.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653240.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653300.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653360.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653420.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653480.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653540.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653600.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653660.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653720.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653780.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653840.0,0.0,-1.7805109016,0.99822518734,0.0,4.0,0.78228571429
1597653900.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597653960.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654020.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654080.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654140.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654200.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654260.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654320.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654380.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654440.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654500.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654560.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654620.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654680.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654740.0,0.0,-1.2392760537,0.46527605369,0.0,4.0,0.774
1597654800.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597654860.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597654920.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597654980.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655040.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655100.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655160.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655220.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655280.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655340.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655400.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655460.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655520.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655580.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655640.0,0.0,-1.2139847057,0.23530851518,0.0,0.0,0.97867619048
1597655700.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597655760.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597655820.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597655880.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597655940.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656000.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656060.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656120.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656180.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656240.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656300.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656360.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656420.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656480.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656540.0,2.0,-1.208926436,-0.062586914945,0.0,0.0,0.97561904762
1597656600.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656660.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656720.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656780.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656840.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656900.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597656960.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597657020.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597657080.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597657140.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
1597657200.0,2.0,-2.1497645829,-0.062586914945,0.0,0.0,0.89097142857
